,date,open,high,low,close,volume
340,2023-08-17 12:35:00+05:30,19356.6,19358.75,19345.65,19346.8,0
341,2023-08-17 12:40:00+05:30,19346.35,19348.85,19341.2,19341.4,0
342,2023-08-17 12:45:00+05:30,19341.15,19350.4,19336.9,19349.7,0
343,2023-08-17 12:50:00+05:30,19349.35,19352.55,19338.25,19339.55,0
344,2023-08-17 12:55:00+05:30,19337.95,19341.9,19330.35,19332.45,0
345,2023-08-17 13:00:00+05:30,19332.05,19334.65,19326.65,19332.95,0
346,2023-08-17 13:05:00+05:30,19332.45,19341.6,19329.65,19339.55,0
347,2023-08-17 13:10:00+05:30,19338.7,19339.3,19329.1,19329.95,0
348,2023-08-17 13:15:00+05:30,19329.2,19343.55,19327.35,19339.3,0
349,2023-08-17 13:20:00+05:30,19339.2,19339.3,19332.2,19335.6,0
350,2023-08-17 13:25:00+05:30,19335.2,19340.35,19331.4,19335.95,0
351,2023-08-17 13:30:00+05:30,19335.7,19348.35,19334.15,19348.0,0
352,2023-08-17 13:35:00+05:30,19347.3,19356.05,19345.35,19346.2,0
353,2023-08-17 13:40:00+05:30,19345.95,19360.65,19344.3,19360.4,0
354,2023-08-17 13:45:00+05:30,19360.0,19364.85,19359.2,19360.5,0
355,2023-08-17 13:50:00+05:30,19360.25,19372.8,19359.15,19363.9,0
356,2023-08-17 13:55:00+05:30,19363.95,19369.6,19360.35,19361.65,0
357,2023-08-17 14:00:00+05:30,19361.75,19362.1,19349.2,19358.35,0
358,2023-08-17 14:05:00+05:30,19358.15,19367.6,19355.05,19358.65,0
359,2023-08-17 14:10:00+05:30,19358.1,19365.25,19354.25,19364.1,0
360,2023-08-17 14:15:00+05:30,19363.5,19368.45,19352.15,19360.9,0
361,2023-08-17 14:20:00+05:30,19360.05,19362.7,19352.25,19354.15,0
362,2023-08-17 14:25:00+05:30,19353.45,19358.55,19346.15,19350.85,0
363,2023-08-17 14:30:00+05:30,19350.95,19376.85,19350.95,19376.85,0
364,2023-08-17 14:35:00+05:30,19376.25,19383.7,19374.5,19379.45,0
365,2023-08-17 14:40:00+05:30,19379.35,19384.25,19376.0,19378.7,0
366,2023-08-17 14:45:00+05:30,19378.1,19381.0,19369.45,19377.0,0
367,2023-08-17 14:50:00+05:30,19376.1,19387.35,19372.45,19381.8,0
368,2023-08-17 14:55:00+05:30,19381.2,19385.7,19376.0,19378.1,0
369,2023-08-17 15:00:00+05:30,19377.7,19379.95,19364.0,19371.45,0
370,2023-08-17 15:05:00+05:30,19371.8,19383.3,19366.4,19372.65,0
371,2023-08-17 15:10:00+05:30,19372.5,19374.85,19360.5,19362.2,0
372,2023-08-17 15:15:00+05:30,19361.95,19363.5,19353.3,19361.0,0
373,2023-08-17 15:20:00+05:30,19360.5,19366.05,19353.9,19362.65,0
374,2023-08-17 15:25:00+05:30,19362.65,19366.05,19342.6,19346.2,0
375,2023-08-18 09:15:00+05:30,19301.75,19315.65,19281.5,19307.05,0
376,2023-08-18 09:20:00+05:30,19306.85,19315.2,19293.0,19315.2,0
377,2023-08-18 09:25:00+05:30,19315.95,19329.65,19315.2,19326.25,0
378,2023-08-18 09:30:00+05:30,19325.75,19327.8,19311.4,19316.15,0
379,2023-08-18 09:35:00+05:30,19316.4,19320.3,19291.3,19294.3,0
380,2023-08-18 09:40:00+05:30,19293.7,19294.9,19279.45,19283.95,0
381,2023-08-18 09:45:00+05:30,19283.65,19289.45,19281.85,19287.9,0
382,2023-08-18 09:50:00+05:30,19287.45,19292.6,19272.45,19274.55,0
383,2023-08-18 09:55:00+05:30,19275.1,19278.3,19266.2,19267.65,0
384,2023-08-18 10:00:00+05:30,19267.4,19274.7,19262.4,19271.9,0
385,2023-08-18 10:05:00+05:30,19271.85,19271.85,19263.8,19271.5,0
386,2023-08-18 10:10:00+05:30,19272.5,19272.9,19258.55,19266.35,0
387,2023-08-18 10:15:00+05:30,19265.75,19286.95,19262.3,19286.3,0
388,2023-08-18 10:20:00+05:30,19285.6,19286.45,19274.65,19279.95,0
389,2023-08-18 10:25:00+05:30,19279.4,19281.35,19271.65,19271.95,0
390,2023-08-18 10:30:00+05:30,19273.05,19277.5,19269.6,19276.7,0
391,2023-08-18 10:35:00+05:30,19276.85,19280.25,19266.55,19268.35,0
392,2023-08-18 10:40:00+05:30,19268.6,19268.65,19260.85,19261.45,0
393,2023-08-18 10:45:00+05:30,19261.5,19268.1,19253.6,19266.9,0
394,2023-08-18 10:50:00+05:30,19267.45,19276.7,19262.7,19264.35,0
395,2023-08-18 10:55:00+05:30,19262.95,19275.15,19259.6,19271.4,0
396,2023-08-18 11:00:00+05:30,19271.55,19276.25,19267.2,19272.6,0
397,2023-08-18 11:05:00+05:30,19273.55,19277.55,19270.65,19274.75,0
398,2023-08-18 11:10:00+05:30,19275.6,19279.7,19269.9,19276.65,0
399,2023-08-18 11:15:00+05:30,19276.95,19279.35,19273.5,19274.7,0
400,2023-08-18 11:20:00+05:30,19274.8,19281.0,19271.85,19275.35,0
401,2023-08-18 11:25:00+05:30,19275.7,19287.0,19273.75,19285.55,0
402,2023-08-18 11:30:00+05:30,19286.3,19298.5,19286.0,19297.1,0
403,2023-08-18 11:35:00+05:30,19297.6,19303.3,19291.6,19298.8,0
404,2023-08-18 11:40:00+05:30,19299.3,19303.7,19296.55,19302.1,0
405,2023-08-18 11:45:00+05:30,19302.0,19305.35,19297.2,19302.45,0
406,2023-08-18 11:50:00+05:30,19303.15,19303.5,19296.0,19297.65,0
407,2023-08-18 11:55:00+05:30,19298.7,19306.25,19297.05,19304.85,0
408,2023-08-18 12:00:00+05:30,19304.95,19315.75,19303.45,19313.25,0
409,2023-08-18 12:05:00+05:30,19313.55,19313.7,19301.7,19308.45,0
410,2023-08-18 12:10:00+05:30,19309.8,19310.8,19303.4,19304.55,0
411,2023-08-18 12:15:00+05:30,19305.15,19307.25,19288.6,19291.25,0
412,2023-08-18 12:20:00+05:30,19291.6,19294.8,19285.5,19287.55,0
413,2023-08-18 12:25:00+05:30,19288.05,19294.95,19282.4,19293.55,0
414,2023-08-18 12:30:00+05:30,19294.5,19301.25,19290.1,19295.95,0
415,2023-08-18 12:35:00+05:30,19296.2,19300.7,19293.75,19296.65,0
416,2023-08-18 12:40:00+05:30,19297.5,19300.8,19293.95,19296.8,0
417,2023-08-18 12:45:00+05:30,19296.75,19298.25,19292.0,19292.45,0
418,2023-08-18 12:50:00+05:30,19293.2,19298.5,19285.95,19286.55,0
419,2023-08-18 12:55:00+05:30,19287.1,19293.0,19284.75,19290.7,0
420,2023-08-18 13:00:00+05:30,19290.15,19300.85,19290.15,19294.9,0
421,2023-08-18 13:05:00+05:30,19295.45,19295.45,19272.9,19273.15,0
422,2023-08-18 13:10:00+05:30,19273.95,19278.1,19266.65,19268.55,0
423,2023-08-18 13:15:00+05:30,19269.0,19279.35,19264.2,19276.75,0
424,2023-08-18 13:20:00+05:30,19277.35,19279.45,19273.1,19274.5,0
425,2023-08-18 13:25:00+05:30,19275.0,19277.1,19267.35,19275.15,0
426,2023-08-18 13:30:00+05:30,19276.6,19285.0,19274.9,19279.4,0
427,2023-08-18 13:35:00+05:30,19279.65,19281.3,19261.4,19263.0,0
428,2023-08-18 13:40:00+05:30,19265.1,19273.05,19260.45,19263.6,0
429,2023-08-18 13:45:00+05:30,19263.95,19280.9,19262.65,19280.55,0
430,2023-08-18 13:50:00+05:30,19280.35,19293.0,19278.65,19288.75,0
431,2023-08-18 13:55:00+05:30,19289.35,19308.95,19284.4,19304.5,0
432,2023-08-18 14:00:00+05:30,19305.6,19341.15,19303.45,19341.15,0
433,2023-08-18 14:05:00+05:30,19341.05,19342.9,19328.7,19334.75,0
434,2023-08-18 14:10:00+05:30,19335.25,19356.7,19334.7,19353.8,0
435,2023-08-18 14:15:00+05:30,19353.35,19373.45,19352.85,19369.55,0
436,2023-08-18 14:20:00+05:30,19370.5,19370.5,19352.95,19355.45,0
437,2023-08-18 14:25:00+05:30,19356.2,19364.75,19352.15,19362.2,0
438,2023-08-18 14:30:00+05:30,19364.4,19367.9,19353.2,19361.6,0
439,2023-08-18 14:35:00+05:30,19362.45,19363.1,19340.3,19344.3,0
440,2023-08-18 14:40:00+05:30,19345.55,19356.45,19342.35,19348.5,0
441,2023-08-18 14:45:00+05:30,19348.35,19357.8,19341.7,19344.2,0
442,2023-08-18 14:50:00+05:30,19345.1,19351.35,19335.15,19338.65,0
443,2023-08-18 14:55:00+05:30,19339.6,19351.0,19335.05,19337.3,0
444,2023-08-18 15:00:00+05:30,19339.2,19351.85,19318.15,19325.1,0
445,2023-08-18 15:05:00+05:30,19324.65,19327.25,19306.5,19312.45,0
446,2023-08-18 15:10:00+05:30,19312.85,19322.75,19310.3,19316.35,0
447,2023-08-18 15:15:00+05:30,19316.75,19316.75,19297.9,19308.35,0
448,2023-08-18 15:20:00+05:30,19310.45,19310.45,19288.1,19297.55,0
449,2023-08-18 15:25:00+05:30,19297.5,19304.5,19277.0,19281.5,0
450,2023-08-21 09:15:00+05:30,19320.65,19351.45,19305.75,19344.05,0
451,2023-08-21 09:20:00+05:30,19345.95,19355.95,19339.15,19355.05,0
452,2023-08-21 09:25:00+05:30,19355.55,19363.65,19352.85,19362.6,0
453,2023-08-21 09:30:00+05:30,19363.25,19367.55,19355.45,19355.45,0
454,2023-08-21 09:35:00+05:30,19355.2,19362.1,19352.5,19360.7,0
455,2023-08-21 09:40:00+05:30,19361.2,19361.6,19349.45,19352.35,0
456,2023-08-21 09:45:00+05:30,19352.25,19359.3,19327.5,19333.65,0
457,2023-08-21 09:50:00+05:30,19333.35,19334.0,19314.45,19314.45,0
458,2023-08-21 09:55:00+05:30,19314.5,19324.95,19313.0,19323.7,0
459,2023-08-21 10:00:00+05:30,19323.7,19323.7,19305.75,19318.3,0
460,2023-08-21 10:05:00+05:30,19318.75,19319.2,19303.0,19305.25,0
461,2023-08-21 10:10:00+05:30,19305.7,19315.2,19296.55,19303.85,0
462,2023-08-21 10:15:00+05:30,19302.75,19317.55,19301.2,19314.5,0
463,2023-08-21 10:20:00+05:30,19315.2,19322.05,19312.35,19322.05,0
464,2023-08-21 10:25:00+05:30,19321.65,19339.4,19318.65,19338.6,0
465,2023-08-21 10:30:00+05:30,19338.7,19350.85,19338.7,19349.3,0
466,2023-08-21 10:35:00+05:30,19349.55,19354.4,19347.0,19350.5,0
467,2023-08-21 10:40:00+05:30,19350.45,19351.8,19342.6,19345.3,0
468,2023-08-21 10:45:00+05:30,19345.75,19348.45,19340.0,19348.0,0
469,2023-08-21 10:50:00+05:30,19348.25,19359.3,19344.25,19359.25,0
470,2023-08-21 10:55:00+05:30,19359.15,19367.9,19358.15,19361.6,0
471,2023-08-21 11:00:00+05:30,19362.45,19365.05,19358.05,19364.1,0
472,2023-08-21 11:05:00+05:30,19363.65,19372.6,19361.75,19370.5,0
473,2023-08-21 11:10:00+05:30,19371.7,19379.65,19371.55,19374.4,0
474,2023-08-21 11:15:00+05:30,19374.4,19377.15,19366.7,19371.5,0
475,2023-08-21 11:20:00+05:30,19370.8,19379.4,19370.8,19378.8,0
476,2023-08-21 11:25:00+05:30,19378.35,19379.15,19369.5,19370.2,0
477,2023-08-21 11:30:00+05:30,19369.55,19370.85,19357.5,19364.25,0
478,2023-08-21 11:35:00+05:30,19364.6,19367.9,19361.55,19365.85,0
479,2023-08-21 11:40:00+05:30,19366.15,19373.45,19363.2,19373.35,0
480,2023-08-21 11:45:00+05:30,19373.75,19384.35,19372.0,19383.1,0
481,2023-08-21 11:50:00+05:30,19383.3,19387.85,19380.4,19384.1,0
482,2023-08-21 11:55:00+05:30,19383.55,19384.25,19374.95,19378.3,0
483,2023-08-21 12:00:00+05:30,19378.3,19382.75,19372.55,19375.7,0
484,2023-08-21 12:05:00+05:30,19375.7,19385.8,19372.4,19382.8,0
485,2023-08-21 12:10:00+05:30,19383.4,19388.4,19371.35,19373.3,0
486,2023-08-21 12:15:00+05:30,19373.55,19377.0,19369.65,19371.3,0
487,2023-08-21 12:20:00+05:30,19371.9,19383.15,19370.1,19379.6,0
488,2023-08-21 12:25:00+05:30,19380.45,19382.8,19376.5,19378.15,0
489,2023-08-21 12:30:00+05:30,19378.0,19385.4,19376.3,19380.5,0
490,2023-08-21 12:35:00+05:30,19379.95,19387.4,19379.4,19386.4,0
491,2023-08-21 12:40:00+05:30,19386.15,19402.0,19385.8,19396.45,0
492,2023-08-21 12:45:00+05:30,19396.65,19401.4,19390.6,19392.35,0
493,2023-08-21 12:50:00+05:30,19392.45,19393.9,19384.55,19385.2,0
494,2023-08-21 12:55:00+05:30,19384.55,19395.4,19384.0,19395.35,0
495,2023-08-21 13:00:00+05:30,19394.35,19399.35,19393.3,19399.35,0
496,2023-08-21 13:05:00+05:30,19398.6,19406.9,19397.45,19400.25,0
497,2023-08-21 13:10:00+05:30,19400.15,19407.45,19398.35,19403.25,0
498,2023-08-21 13:15:00+05:30,19403.65,19411.9,19401.75,19405.8,0
499,2023-08-21 13:20:00+05:30,19405.2,19406.4,19393.9,19393.9,0
500,2023-08-21 13:25:00+05:30,19394.05,19397.5,19387.8,19389.1,0
501,2023-08-21 13:30:00+05:30,19389.55,19401.15,19387.25,19397.7,0
502,2023-08-21 13:35:00+05:30,19398.45,19403.05,19395.05,19396.9,0
503,2023-08-21 13:40:00+05:30,19396.95,19399.05,19392.35,19397.35,0
504,2023-08-21 13:45:00+05:30,19399.8,19409.8,19396.6,19407.35,0
505,2023-08-21 13:50:00+05:30,19407.6,19411.0,19404.7,19407.25,0
506,2023-08-21 13:55:00+05:30,19407.9,19410.2,19403.6,19408.75,0
507,2023-08-21 14:00:00+05:30,19408.25,19414.9,19407.6,19412.25,0
508,2023-08-21 14:05:00+05:30,19413.35,19413.35,19396.85,19398.0,0
509,2023-08-21 14:10:00+05:30,19398.35,19402.55,19384.85,19389.4,0
510,2023-08-21 14:15:00+05:30,19388.85,19395.2,19386.75,19392.15,0
511,2023-08-21 14:20:00+05:30,19391.9,19403.5,19389.75,19399.05,0
512,2023-08-21 14:25:00+05:30,19399.45,19399.85,19393.9,19395.85,0
513,2023-08-21 14:30:00+05:30,19395.3,19403.55,19392.6,19393.65,0
514,2023-08-21 14:35:00+05:30,19393.4,19404.85,19392.15,19396.15,0
515,2023-08-21 14:40:00+05:30,19395.7,19401.9,19387.2,19401.5,0
516,2023-08-21 14:45:00+05:30,19401.15,19409.95,19400.5,19407.8,0
517,2023-08-21 14:50:00+05:30,19406.75,19410.65,19403.85,19405.05,0
518,2023-08-21 14:55:00+05:30,19404.65,19417.45,19403.7,19417.45,0
519,2023-08-21 15:00:00+05:30,19416.8,19425.4,19399.75,19404.45,0
520,2023-08-21 15:05:00+05:30,19403.45,19403.45,19390.7,19398.4,0
521,2023-08-21 15:10:00+05:30,19397.35,19399.7,19394.0,19397.8,0
522,2023-08-21 15:15:00+05:30,19397.1,19397.75,19389.4,19389.75,0
523,2023-08-21 15:20:00+05:30,19390.0,19390.1,19376.6,19382.5,0
524,2023-08-21 15:25:00+05:30,19382.35,19387.55,19376.45,19380.6,0
525,2023-08-22 09:15:00+05:30,19417.1,19425.1,19404.9,19407.95,0
526,2023-08-22 09:20:00+05:30,19406.45,19409.6,19390.05,19402.35,0
527,2023-08-22 09:25:00+05:30,19402.7,19428.55,19398.0,19428.25,0
528,2023-08-22 09:30:00+05:30,19428.05,19433.0,19423.2,19425.7,0
529,2023-08-22 09:35:00+05:30,19428.85,19436.2,19426.45,19435.8,0
530,2023-08-22 09:40:00+05:30,19436.35,19440.85,19431.3,19439.9,0
531,2023-08-22 09:45:00+05:30,19440.75,19443.05,19428.55,19429.15,0
532,2023-08-22 09:50:00+05:30,19429.0,19430.5,19389.25,19389.25,0
533,2023-08-22 09:55:00+05:30,19390.05,19408.85,19382.2,19395.75,0
534,2023-08-22 10:00:00+05:30,19395.0,19403.45,19389.45,19398.95,0
535,2023-08-22 10:05:00+05:30,19398.25,19408.05,19389.95,19407.6,0
536,2023-08-22 10:10:00+05:30,19407.4,19407.8,19398.45,19400.6,0
537,2023-08-22 10:15:00+05:30,19401.2,19418.5,19401.2,19417.45,0
538,2023-08-22 10:20:00+05:30,19418.15,19418.8,19408.1,19408.75,0
539,2023-08-22 10:25:00+05:30,19408.45,19414.7,19403.15,19412.6,0
540,2023-08-22 10:30:00+05:30,19412.8,19421.85,19410.65,19421.85,0
541,2023-08-22 10:35:00+05:30,19422.65,19425.9,19419.25,19422.75,0
542,2023-08-22 10:40:00+05:30,19422.45,19422.45,19415.85,19419.25,0
543,2023-08-22 10:45:00+05:30,19418.65,19419.5,19411.6,19417.65,0
544,2023-08-22 10:50:00+05:30,19417.1,19420.7,19415.55,19420.0,0
545,2023-08-22 10:55:00+05:30,19419.7,19420.6,19408.9,19409.9,0
546,2023-08-22 11:00:00+05:30,19409.35,19415.8,19406.1,19414.05,0
547,2023-08-22 11:05:00+05:30,19413.55,19418.15,19411.8,19416.7,0
548,2023-08-22 11:10:00+05:30,19417.15,19420.35,19409.55,19414.95,0
549,2023-08-22 11:15:00+05:30,19415.75,19419.2,19410.15,19414.15,0
550,2023-08-22 11:20:00+05:30,19412.8,19420.8,19412.15,19416.7,0
551,2023-08-22 11:25:00+05:30,19414.8,19422.95,19414.0,19420.75,0
552,2023-08-22 11:30:00+05:30,19421.4,19425.8,19417.35,19421.55,0
553,2023-08-22 11:35:00+05:30,19422.3,19424.7,19418.1,19423.05,0
554,2023-08-22 11:40:00+05:30,19423.2,19427.6,19420.6,19425.35,0
555,2023-08-22 11:45:00+05:30,19425.1,19428.2,19419.75,19424.7,0
556,2023-08-22 11:50:00+05:30,19424.85,19434.15,19424.65,19430.05,0
557,2023-08-22 11:55:00+05:30,19429.95,19432.75,19426.9,19428.85,0
558,2023-08-22 12:00:00+05:30,19429.9,19436.3,19428.45,19434.4,0
559,2023-08-22 12:05:00+05:30,19435.05,19440.45,19427.5,19428.85,0
560,2023-08-22 12:10:00+05:30,19428.85,19434.0,19426.65,19431.8,0
561,2023-08-22 12:15:00+05:30,19432.95,19434.6,19418.5,19420.65,0
562,2023-08-22 12:20:00+05:30,19421.2,19426.65,19417.45,19423.75,0
563,2023-08-22 12:25:00+05:30,19424.3,19428.95,19418.75,19425.65,0
564,2023-08-22 12:30:00+05:30,19425.85,19429.3,19420.5,19426.55,0
565,2023-08-22 12:35:00+05:30,19427.75,19429.55,19423.3,19425.1,0
566,2023-08-22 12:40:00+05:30,19425.95,19429.6,19422.85,19423.9,0
567,2023-08-22 12:45:00+05:30,19422.5,19428.05,19422.3,19426.55,0
568,2023-08-22 12:50:00+05:30,19427.6,19433.2,19425.3,19428.9,0
569,2023-08-22 12:55:00+05:30,19430.05,19433.8,19424.75,19432.8,0
570,2023-08-22 13:00:00+05:30,19432.8,19434.95,19421.3,19423.0,0
571,2023-08-22 13:05:00+05:30,19422.3,19423.6,19413.7,19420.8,0
572,2023-08-22 13:10:00+05:30,19421.4,19428.5,19418.15,19424.15,0
573,2023-08-22 13:15:00+05:30,19424.45,19426.15,19418.8,19425.0,0
574,2023-08-22 13:20:00+05:30,19424.6,19428.75,19419.8,19421.8,0
575,2023-08-22 13:25:00+05:30,19422.1,19425.1,19418.5,19422.65,0
576,2023-08-22 13:30:00+05:30,19423.05,19430.0,19422.3,19427.25,0
577,2023-08-22 13:35:00+05:30,19428.05,19430.65,19418.25,19422.25,0
578,2023-08-22 13:40:00+05:30,19422.95,19425.9,19416.5,19419.45,0
579,2023-08-22 13:45:00+05:30,19419.65,19420.1,19407.2,19411.1,0
580,2023-08-22 13:50:00+05:30,19411.15,19418.35,19410.35,19414.0,0
581,2023-08-22 13:55:00+05:30,19413.1,19416.7,19406.9,19409.05,0
582,2023-08-22 14:00:00+05:30,19410.3,19411.45,19399.8,19405.55,0
583,2023-08-22 14:05:00+05:30,19406.05,19411.6,19403.35,19410.7,0
584,2023-08-22 14:10:00+05:30,19410.05,19418.9,19408.1,19413.95,0
585,2023-08-22 14:15:00+05:30,19413.2,19416.95,19409.05,19412.5,0
586,2023-08-22 14:20:00+05:30,19411.75,19417.4,19405.5,19407.6,0
587,2023-08-22 14:25:00+05:30,19407.75,19413.25,19406.5,19407.6,0
588,2023-08-22 14:30:00+05:30,19407.65,19414.55,19405.15,19406.9,0
589,2023-08-22 14:35:00+05:30,19407.25,19407.7,19394.5,19396.2,0
590,2023-08-22 14:40:00+05:30,19395.9,19404.95,19395.9,19401.9,0
591,2023-08-22 14:45:00+05:30,19401.75,19403.9,19395.4,19398.5,0
592,2023-08-22 14:50:00+05:30,19397.5,19399.85,19382.25,19391.4,0
593,2023-08-22 14:55:00+05:30,19391.0,19401.35,19390.3,19393.4,0
594,2023-08-22 15:00:00+05:30,19394.45,19412.55,19387.75,19408.3,0
595,2023-08-22 15:05:00+05:30,19408.35,19411.7,19384.6,19399.25,0
596,2023-08-22 15:10:00+05:30,19398.45,19399.7,19386.95,19391.45,0
597,2023-08-22 15:15:00+05:30,19390.65,19406.4,19387.05,19402.75,0
598,2023-08-22 15:20:00+05:30,19402.5,19403.5,19389.7,19390.45,0
599,2023-08-22 15:25:00+05:30,19390.25,19399.0,19384.95,19390.05,0
600,2023-08-23 09:15:00+05:30,19439.2,19441.6,19406.15,19418.4,0
601,2023-08-23 09:20:00+05:30,19419.05,19419.7,19406.0,19411.45,0
602,2023-08-23 09:25:00+05:30,19410.95,19415.2,19393.85,19393.85,0
603,2023-08-23 09:30:00+05:30,19394.2,19402.4,19387.2,19402.3,0
604,2023-08-23 09:35:00+05:30,19401.6,19411.6,19401.6,19408.3,0
605,2023-08-23 09:40:00+05:30,19408.7,19414.95,19404.35,19407.25,0
606,2023-08-23 09:45:00+05:30,19407.45,19410.35,19403.35,19404.65,0
607,2023-08-23 09:50:00+05:30,19404.0,19404.2,19371.65,19372.3,0
608,2023-08-23 09:55:00+05:30,19373.05,19383.45,19366.85,19383.3,0
609,2023-08-23 10:00:00+05:30,19383.55,19389.6,19376.2,19376.4,0
610,2023-08-23 10:05:00+05:30,19376.3,19382.65,19370.25,19381.8,0
611,2023-08-23 10:10:00+05:30,19382.0,19388.65,19381.55,19388.3,0
612,2023-08-23 10:15:00+05:30,19388.2,19391.15,19380.05,19387.05,0
613,2023-08-23 10:20:00+05:30,19386.7,19387.5,19370.35,19373.35,0
614,2023-08-23 10:25:00+05:30,19373.45,19379.5,19371.75,19379.5,0
615,2023-08-23 10:30:00+05:30,19379.8,19384.8,19376.2,19381.9,0
616,2023-08-23 10:35:00+05:30,19381.4,19387.5,19377.55,19386.95,0
617,2023-08-23 10:40:00+05:30,19387.05,19391.95,19384.05,19384.9,0
618,2023-08-23 10:45:00+05:30,19385.1,19388.8,19381.4,19383.5,0
619,2023-08-23 10:50:00+05:30,19383.75,19392.6,19383.75,19387.75,0
620,2023-08-23 10:55:00+05:30,19387.7,19395.05,19385.5,19393.75,0
621,2023-08-23 11:00:00+05:30,19393.7,19397.9,19391.7,19395.6,0
622,2023-08-23 11:05:00+05:30,19395.65,19411.1,19395.5,19411.05,0
623,2023-08-23 11:10:00+05:30,19411.2,19412.65,19407.3,19408.5,0
624,2023-08-23 11:15:00+05:30,19409.3,19412.35,19406.35,19410.25,0
625,2023-08-23 11:20:00+05:30,19409.85,19421.1,19408.3,19420.95,0
626,2023-08-23 11:25:00+05:30,19420.55,19429.65,19417.2,19422.25,0
627,2023-08-23 11:30:00+05:30,19421.55,19427.2,19420.6,19422.65,0
628,2023-08-23 11:35:00+05:30,19423.0,19424.95,19417.95,19422.5,0
629,2023-08-23 11:40:00+05:30,19422.35,19430.55,19421.85,19429.0,0
630,2023-08-23 11:45:00+05:30,19428.8,19430.0,19422.05,19425.85,0
631,2023-08-23 11:50:00+05:30,19426.7,19427.65,19417.8,19419.35,0
632,2023-08-23 11:55:00+05:30,19420.15,19424.55,19416.35,19421.1,0
633,2023-08-23 12:00:00+05:30,19422.15,19425.65,19418.65,19423.25,0
634,2023-08-23 12:05:00+05:30,19423.75,19429.3,19421.35,19425.25,0
635,2023-08-23 12:10:00+05:30,19424.3,19427.65,19421.45,19421.95,0
636,2023-08-23 12:15:00+05:30,19422.65,19423.55,19417.65,19420.65,0
637,2023-08-23 12:20:00+05:30,19420.75,19434.2,19418.15,19432.4,0
638,2023-08-23 12:25:00+05:30,19433.05,19442.65,19430.3,19442.55,0
639,2023-08-23 12:30:00+05:30,19441.55,19444.15,19432.35,19436.45,0
640,2023-08-23 12:35:00+05:30,19436.95,19452.8,19432.45,19450.65,0
641,2023-08-23 12:40:00+05:30,19451.45,19458.15,19445.25,19448.55,0
642,2023-08-23 12:45:00+05:30,19448.2,19461.05,19447.7,19454.6,0
643,2023-08-23 12:50:00+05:30,19454.8,19455.95,19441.85,19446.1,0
644,2023-08-23 12:55:00+05:30,19447.05,19453.45,19446.15,19447.8,0
645,2023-08-23 13:00:00+05:30,19448.1,19449.95,19442.8,19446.3,0
646,2023-08-23 13:05:00+05:30,19446.8,19449.3,19439.55,19444.05,0
647,2023-08-23 13:10:00+05:30,19445.1,19446.7,19438.6,19439.45,0
648,2023-08-23 13:15:00+05:30,19439.65,19445.45,19433.15,19444.05,0
649,2023-08-23 13:20:00+05:30,19444.55,19454.0,19444.55,19449.3,0
650,2023-08-23 13:25:00+05:30,19449.85,19456.2,19443.7,19444.65,0
651,2023-08-23 13:30:00+05:30,19444.6,19448.0,19440.65,19445.5,0
652,2023-08-23 13:35:00+05:30,19445.8,19454.95,19444.95,19449.45,0
653,2023-08-23 13:40:00+05:30,19449.4,19456.45,19446.65,19453.25,0
654,2023-08-23 13:45:00+05:30,19452.8,19453.65,19445.3,19452.3,0
655,2023-08-23 13:50:00+05:30,19451.3,19458.65,19450.15,19457.3,0
656,2023-08-23 13:55:00+05:30,19458.5,19464.7,19456.85,19463.55,0
657,2023-08-23 14:00:00+05:30,19464.7,19471.2,19457.3,19458.75,0
658,2023-08-23 14:05:00+05:30,19459.8,19464.05,19451.2,19459.4,0
659,2023-08-23 14:10:00+05:30,19460.05,19463.6,19458.15,19461.1,0
660,2023-08-23 14:15:00+05:30,19461.5,19461.95,19453.15,19453.7,0
661,2023-08-23 14:20:00+05:30,19454.75,19455.0,19448.65,19451.95,0
662,2023-08-23 14:25:00+05:30,19453.1,19456.0,19449.0,19450.1,0
663,2023-08-23 14:30:00+05:30,19451.5,19458.4,19450.05,19458.35,0
664,2023-08-23 14:35:00+05:30,19458.6,19464.15,19454.4,19462.05,0
665,2023-08-23 14:40:00+05:30,19461.75,19464.05,19456.25,19458.65,0
666,2023-08-23 14:45:00+05:30,19460.3,19462.9,19453.75,19458.35,0
667,2023-08-23 14:50:00+05:30,19458.85,19462.2,19457.05,19461.75,0
668,2023-08-23 14:55:00+05:30,19462.15,19466.1,19453.6,19457.0,0
669,2023-08-23 15:00:00+05:30,19457.25,19467.05,19441.0,19447.95,0
670,2023-08-23 15:05:00+05:30,19448.85,19452.4,19441.15,19443.55,0
671,2023-08-23 15:10:00+05:30,19444.8,19445.55,19437.0,19442.75,0
672,2023-08-23 15:15:00+05:30,19443.4,19443.4,19436.25,19439.45,0
673,2023-08-23 15:20:00+05:30,19440.15,19448.6,19437.0,19447.2,0
674,2023-08-23 15:25:00+05:30,19446.9,19448.9,19437.05,19441.55,0
